date,ticker,gap_pct,change_open_pct,rsi14m,rvol
2024-03-05,TSLA,-3.082811,-3.082811,24.540752,0.913874
2024-03-06,AAPL,0.517282,0.517282,38.648175,0.819649
2024-03-06,AMD,2.081607,2.081607,27.614412,0.916129
2024-03-06,NVDA,1.461077,1.461077,32.520725,0.865735
2024-03-06,TSLA,-0.863118,-0.863118,56.198651,0.823751
2024-03-07,AAPL,0.402081,0.402081,34.254375,0.818888
2024-03-07,AMD,1.025495,1.025495,19.773967,0.648079
2024-03-07,NVDA,1.764374,1.764374,24.804471,0.853985
2024-03-07,TSLA,-1.931574,-1.931574,34.093157,0.797145
2024-03-08,AAPL,0.502959,0.502959,40.00905,0.896205
2024-03-08,AMD,0.449428,0.449428,56.825632,1.405831
2024-03-08,NVDA,2.245627,2.245627,57.593752,1.791375
2024-03-08,TSLA,1.757627,1.757627,48.11716,0.6629
2024-03-11,AAPL,1.294442,1.294442,53.53976,0.820529
2024-03-11,AMD,-2.111963,-2.111963,58.570319,0.912826
2024-03-11,NVDA,-1.255598,-1.255598,51.292317,1.076454
2024-03-11,TSLA,0.059884,0.059884,68.988384,0.786557
2024-03-12,AAPL,0.231548,0.231548,18.335492,0.812863
2024-03-12,AMD,1.073643,1.073643,64.883846,0.865904
2024-03-12,NVDA,2.652319,2.652319,83.907584,1.066769
2024-03-12,TSLA,0.0,0.0,28.976791,0.803385
2024-03-13,AAPL,-0.265543,-0.265543,35.728004,0.685192
2024-03-13,AMD,-1.987572,-1.987572,46.103922,0.879921
2024-03-13,NVDA,-0.933491,-0.933491,51.012276,1.002941
2024-03-13,TSLA,-2.529008,-2.529008,37.6157,0.942183
2024-03-14,AAPL,1.040145,1.040145,59.399338,1.000572
2024-03-14,AMD,-0.960008,-0.960008,66.152118,1.091021
2024-03-14,NVDA,-1.442435,-1.442435,56.040905,0.952188
2024-03-14,TSLA,-1.008969,-1.008969,70.260046,1.141707
2024-03-15,AAPL,-1.057803,-1.057803,72.118916,1.135619
2024-03-15,AMD,-1.192131,-1.192131,36.106374,1.164343
2024-03-15,NVDA,-1.153006,-1.153006,43.818946,0.85795
2024-03-15,TSLA,0.406154,0.406154,60.799645,0.827425
2024-03-18,AAPL,1.708956,1.708956,19.657173,0.936985
2024-03-18,AMD,1.164556,1.164556,29.833156,0.764055
2024-03-18,NVDA,2.904829,2.904829,42.2779,0.997349
2024-03-18,TSLA,3.943266,3.943266,55.88458,0.972387
2024-03-19,AAPL,0.356896,0.356896,29.397346,0.684763
2024-03-19,AMD,-3.928665,-3.928665,56.61545,1.137077
2024-03-19,NVDA,-1.98406,-1.98406,57.543315,1.030922
2024-03-19,TSLA,-0.828539,-0.828539,38.213759,0.700547
2024-03-20,AAPL,-0.204453,-0.204453,46.459967,0.695829
2024-03-20,AMD,0.336236,0.336236,53.599011,1.110324
2024-03-20,NVDA,0.446319,0.446319,65.347054,0.726143
2024-03-20,TSLA,0.980621,0.980621,50.29826,0.789978
2024-03-21,AAPL,-0.9067,-0.9067,58.908904,1.485895
2024-03-21,AMD,3.471874,3.471874,36.421736,1.013577
2024-03-21,NVDA,2.133404,2.133404,45.477776,0.737385
2024-03-21,TSLA,0.415576,0.415576,33.970223,0.691045
2024-03-22,AAPL,0.227578,0.227578,40.503755,0.902544
2024-03-22,AMD,-0.8227,-0.8227,44.859382,0.782968
2024-03-22,NVDA,-0.32154,-0.32154,64.689669,0.930477
2024-03-22,TSLA,-3.547043,-3.547043,49.734874,0.701021
2024-03-25,AAPL,-0.995472,-0.995472,42.077694,0.664682
2024-03-25,AMD,-3.757306,-3.757306,41.702315,0.954006
2024-03-25,NVDA,-0.369078,-0.369078,24.782425,0.836377
2024-03-25,TSLA,-1.211731,-1.211731,69.102726,0.722539
2024-03-26,AAPL,-0.497512,-0.497512,40.947659,0.677437
2024-03-26,AMD,0.509433,0.509433,39.569956,0.853696
2024-03-26,NVDA,0.893665,0.893665,22.612958,0.774244
2024-03-26,TSLA,3.446678,3.446678,43.508754,1.078593
2024-03-27,AAPL,0.412468,0.412468,59.085744,0.72802
2024-03-27,AMD,1.175015,1.175015,56.547009,0.739591
2024-03-27,NVDA,0.595283,0.595283,57.526966,0.91357
2024-03-27,TSLA,2.105026,2.105026,48.111601,0.786466
2024-03-28,AAPL,-0.900121,-0.900121,28.795826,0.709386
2024-03-28,AMD,-0.066819,-0.066819,52.559234,0.750013
2024-03-28,NVDA,-0.277008,-0.277008,50.239343,0.643513
2024-03-28,TSLA,-1.323472,-1.323472,41.984451,0.719906
